product,price,customer,date
prod_8_13701,136.8,Bmotxmfj4277765853,12/16/2021 2:59
prod_90_33398,108.9,RYAECYTC2688130284,11/12/2021 8:38
prod_67_33621,999,CBWEEVUL1455707870,11/25/2021 19:13
prod_32_53584,164,xpblghng1668465681,12/30/2021 3:36
prod_97_58742,492,asbynoaf923955217,11/19/2021 16:29
prod_78_35167,459.9,Feynzifm934578732,12/7/2021 17:51
prod_21_35586,320,LLWJTJUY2893044710,11/2/2021 15:16
prod_61_30290,858,Hhxtkunk532086377,12/5/2021 5:32
prod_42_28811,429,Iwdqlioi1780275356,11/26/2021 1:23
prod_69_31245,695.7,ocrefwjd1353142122,12/15/2021 2:03
prod_34_33126,924,Xasvmxfv565383293,10/10/2021 10:38
prod_6_30449,571.5,qwywvmfd2189054349,12/5/2021 8:12
prod_79_34297,22,YTIWSPIK1608151972,11/27/2021 8:12
prod_75_31613,522,hjtvzuxc1356504634,12/16/2021 16:30
prod_3_54932,808.2,PKFPHFRD663026420,11/9/2021 12:15
prod_24_36520,320.4,zxtstnvr2330984499,11/27/2021 12:46
prod_74_3805,899.1,Pfmjqisa124922284,12/14/2021 16:03
prod_0_40386,571,mruoqnsh1570708981,12/2/2021 19:06
prod_93_8330,395,MDCVLSYM150232465,11/10/2021 0:35
prod_90_33398,121,Vepyakzf2870496234,10/6/2021 12:39
prod_76_36249,118,jcywagng1186635303,10/22/2021 4:08
prod_46_63367,331,Zxhspnfj2194985156,10/21/2021 5:58
prod_48_45608,762,mjkbirdd920240,10/22/2021 14:31
prod_66_49521,247,LLDJDOMS3961137569,10/13/2021 8:31
prod_83_35734,734.4,jxzxufej1169257384,11/28/2021 9:41
prod_25_46445,670,zidjblaz1965612036,10/6/2021 7:25
prod_51_48835,900,qddryqgc738592731,11/21/2021 22:55
prod_93_8330,355.5,knpwchxd1196997911,11/26/2021 13:02
prod_65_38327,627,vdizsxdy1496367833,10/28/2021 2:58
prod_31_31200,714.6,Fypbeqml330146180,10/30/2021 23:52
prod_52_8939,657,YGUREICQ261038253,12/14/2021 17:14
prod_13_59066,986,Xfzzkexv914444423,11/24/2021 11:28
prod_57_31611,665.1,fyyxilhz3704358002,12/3/2021 1:25
prod_8_13701,136.8,jffuuwnc981329932,11/5/2021 12:09
prod_36_41136,49,kmllunel2190279685,11/21/2021 22:32
prod_47_11852,46,SSVBIQJB3306990981,11/5/2021 23:27
prod_56_23126,554,Nrfmjjah1405490455,10/23/2021 19:04
prod_30_26729,146.7,ZUIAGVRL4196002433,12/26/2021 6:06
prod_47_11852,46,RYDJGDDD2943509739,11/24/2021 8:50
prod_92_16857,755,Duzuwgnm721161800,11/21/2021 1:25
prod_92_16857,679.5,Ryaecytc2688130284,11/25/2021 12:52
prod_82_50164,486,Tlqhhasd3119318647,10/20/2021 19:10
prod_8_13701,136.8,TLUNOSLM1474635345,11/9/2021 6:52
prod_99_26910,186,FGXTLKNF975321173,11/6/2021 23:23
prod_30_26729,163,cevaesvu4066913924,12/13/2021 9:00
prod_34_33126,831.6,Djouqrcg3803093150,11/6/2021 10:00
prod_52_8939,730,Pborlhon3972238029,11/30/2021 5:07
prod_50_27592,324,etjexipz2797571035,12/2/2021 1:22
prod_39_38431,241.2,snvqywnj3699850720,12/16/2021 5:19
prod_55_62200,702,wfoxiubc1725626423,11/9/2021 11:22
prod_59_43738,898.2,lunpashe1237618323,10/16/2021 14:16
prod_3_54932,898,Rfhfrvpu773766810,12/16/2021 16:19
prod_39_38431,268,ZFMHQRIK3584832188,11/26/2021 12:45
prod_92_16857,755,fkdyyrxb1843615001,11/14/2021 12:52
prod_60_60974,461,Mzqsohrs4097504625,12/5/2021 14:46
prod_23_11675,949,OUHXRVGF2201871170,11/1/2021 14:07
prod_68_51093,900,asbynoaf923955217,12/9/2021 4:42
prod_95_23572,781,EYWWKNWW705712580,10/2/2021 19:02
prod_47_11852,46,luljprvy3233112424,10/12/2021 4:18
prod_90_33398,121,Hbnluwnz1684947087,11/18/2021 2:53
prod_58_20298,708,llzwkych2340418364,10/23/2021 0:47
prod_86_15149,514,jdgtqnmw903984522,11/19/2021 0:53
prod_46_63367,297.9,Jfyhhivr536467266,10/21/2021 20:32
prod_9_14928,61.2,mefppzrj3377085817,11/25/2021 15:24
prod_34_33126,924,BPTTUMAR2969132364,11/8/2021 18:42
prod_34_33126,924,GDJEICIJ3614334281,10/27/2021 17:10
prod_24_36520,356,Rqyofcgo1138605502,10/6/2021 5:11
prod_34_33126,924,TURQKTQQ349129531,11/7/2021 8:46
prod_90_33398,121,Esynyokq827490950,11/8/2021 4:28
prod_65_38327,627,JNSZWERA2024408986,12/14/2021 14:11
prod_91_39898,740,cmflsbhv3710299502,10/12/2021 0:54
prod_17_16579,600,cibtqlgs1007789365,11/3/2021 18:31
prod_42_28811,386.1,xfjbsepu2082050161,12/24/2021 21:54
prod_47_11852,46,toqikoxv3979933616,10/28/2021 17:10
prod_29_17163,238.5,MEFPPZRJ3377085817,11/13/2021 18:31
prod_98_47920,320,vptgcbfo1730412440,10/8/2021 11:08
prod_43_49233,969,gdjeicij3614334281,11/14/2021 6:05
prod_36_41136,49,ysziqhbi912105170,10/23/2021 11:44
prod_2_51462,570.6,JCBUAYFV158461907,12/6/2021 23:58
prod_30_26729,146.7,Epgywsom3940438583,12/10/2021 3:37
prod_26_31806,659.7,BIOUAXXY81666806,10/5/2021 19:05
prod_79_34297,19.8,pcxmjbav1522012055,12/18/2021 18:49
prod_15_41448,381,Mjvlabnw3596713773,10/13/2021 16:35
prod_40_42608,750,Gmgjanoq2430062315,10/22/2021 10:15
prod_1_38922,400.5,Cihbbfof2310305886,12/24/2021 16:56
prod_20_26093,368,Uyabchih2147909808,10/14/2021 8:35
prod_28_46543,951,RXQIORPS483977574,12/29/2021 19:34
prod_87_44039,893,DRLQXHAZ397507243,11/23/2021 5:16
prod_0_40386,571,ZBTDGVNJ86814955,11/7/2021 19:51
prod_74_3805,999,cmitqnpi3123715120,11/22/2021 23:55
prod_79_34297,19.8,Uxuwkvuy376512026,10/17/2021 15:53
prod_7_10386,980,rfhfrvpu773766810,12/7/2021 14:59
prod_48_45608,762,Evwoamxb2073627881,12/2/2021 22:25
prod_17_16579,600,Xwvxnxlz3627867669,10/10/2021 0:57
prod_16_11667,932,SRFRMUCX3560439640,12/10/2021 7:53
prod_25_46445,670,Arhaqwwy485614733,11/4/2021 17:40
prod_71_12599,414,Dboiamgd4263253776,12/27/2021 2:28
prod_92_16857,755,Fojoreji124746982,11/6/2021 2:56
prod_28_46543,855.9,emyiqawv2905699933,12/5/2021 19:07
prod_49_45071,892.8,MNFRCFZJ928432685,10/6/2021 1:13
prod_57_31611,739,ETJEXIPZ2797571035,11/18/2021 19:46
prod_81_32865,590.4,lacrhiwe4112192308,12/29/2021 17:53
prod_71_12599,414,vyoxskue1856305247,10/7/2021 8:48
prod_62_27090,936,JYEJNFWJ581502120,12/17/2021 17:24
prod_76_36249,118,Ravmmluh2166358541,10/26/2021 12:48
prod_69_31245,773,shtxikpg3691132594,11/19/2021 14:29
prod_24_36520,356,Iyzbkyqx3639275559,10/15/2021 10:10
prod_97_58742,492,Zridiqxn3674149375,12/3/2021 18:19
prod_40_42608,750,xjbhvwua603835276,12/25/2021 5:51
prod_50_27592,324,zqhwmlzs3999122459,11/10/2021 14:10
prod_11_11715,537,AAUBOKVN1993744656,12/5/2021 17:31
prod_45_49428,799,Ekqpgxze1256404542,11/13/2021 10:14
prod_89_41895,339.3,jhzhtxmp1017965169,12/28/2021 17:53
prod_66_49521,222.3,HKIQJVSO4179349103,10/10/2021 20:44
prod_45_49428,799,uqifulyb3001160046,11/6/2021 5:55
prod_96_8204,711,zenmziwn399382402,12/26/2021 14:57
prod_4_23879,467,Uekmpmrs2415211097,10/20/2021 7:08
prod_77_56230,79,quqdgsjs2210181476,11/19/2021 12:30
prod_90_33398,121,GKWYNZUO2632644891,10/27/2021 9:23
prod_2_51462,634,ARHAQWWY485614733,10/6/2021 19:47
prod_94_4935,551,yenbeppo2520174897,12/11/2021 3:50
prod_72_7398,175,zjxtutmi3683072364,12/5/2021 8:21
prod_26_31806,733,Cibtqlgs1007789365,12/14/2021 11:19
prod_33_25785,124,jxpebejv3291639838,11/17/2021 11:12
prod_83_35734,816,clavresq1622847384,11/19/2021 16:27
prod_20_26093,368,lwgnurxz3106773361,11/26/2021 5:00
prod_54_46375,119,Btzicsvk950138127,12/21/2021 0:41
prod_91_39898,666,kwsiwvnx2012036886,11/30/2021 21:31
prod_18_47747,657,djouqrcg3803093150,11/29/2021 11:59
prod_41_45645,497,BCBYCAVQ501513904,12/21/2021 18:40
prod_49_45071,992,Szzmvobl707020208,12/28/2021 0:43
prod_22_40693,803.7,azudkpuf967018458,10/25/2021 1:16
prod_94_4935,495.9,XEHEKEOL2112372343,11/29/2021 20:17
prod_44_29979,693,Zxhspnfj2194985156,11/26/2021 1:36
prod_66_49521,247,YRSTQCDI3879497774,12/7/2021 16:32
prod_12_46839,532.8,Zuiagvrl4196002433,11/12/2021 15:40
prod_28_46543,855.9,Eiqxxswa4075434498,11/4/2021 17:07
prod_49_45071,992,QCVGUYEV3936929143,10/17/2021 11:01
prod_36_41136,49,Ojlnhnro3764776964,11/12/2021 0:14
prod_16_11667,932,fwjcwdni2113363709,11/4/2021 4:36
prod_41_45645,497,ryijvqbi3436909618,10/9/2021 13:09
prod_96_8204,790,lsbljnxd2438880833,11/6/2021 22:25
prod_86_15149,514,UWJIDKQV2679480124,12/3/2021 10:47
prod_79_34297,22,Eywwknww705712580,12/23/2021 11:34
prod_57_31611,739,ZESCYLIG1834113184,11/15/2021 23:11
prod_74_3805,899.1,Wfhvtwtj1621922044,12/22/2021 14:32
prod_0_40386,571,Jomoagpy205929929,12/7/2021 17:33
prod_84_64018,162,Prrrvbdl3678743480,12/24/2021 13:27
prod_84_64018,162,Wdgsgeea419184672,12/11/2021 4:20
prod_63_47776,487,jytnszbb2783235904,12/12/2021 11:09
prod_29_17163,265,KLNIYPFH2942787296,12/8/2021 7:21
prod_61_30290,858,VMJDJRCH3318887604,12/10/2021 18:19
prod_37_41572,886.5,jdblvaig1260089341,11/23/2021 5:40
prod_35_48767,442,Qvvvmksf878472193,11/3/2021 7:53
prod_4_23879,420.3,GGZSPUUX1353236355,12/15/2021 9:29
prod_89_41895,339.3,oiflpzyr2735753150,12/23/2021 17:41
prod_98_47920,320,Zwibefjp7404729,12/16/2021 1:43
prod_1_38922,445,ckofuxgl953455217,11/10/2021 17:27
prod_26_31806,733,AVEPFIJN3590835261,11/12/2021 5:35
prod_73_55136,952,cevsvgze1754778563,11/21/2021 20:08
prod_79_34297,22,FSBTXHIH2682369460,11/10/2021 22:13
prod_91_39898,740,wsvozxly3261110565,12/23/2021 18:22
prod_85_61350,595.8,abbefxit2355911489,10/8/2021 14:35
prod_51_48835,900,GIIZFVMQ1259903120,11/5/2021 19:05
prod_83_35734,734.4,KJIWIFCW2207956437,10/18/2021 23:58
prod_45_49428,799,Zpnhajok4171319846,12/13/2021 18:19
prod_78_35167,459.9,hfzdofwk1895077278,12/22/2021 15:47
prod_64_24023,622,Prrrvbdl3678743480,10/12/2021 3:44
prod_42_28811,386.1,MSEPZMEX2000045230,12/13/2021 9:23
prod_30_26729,146.7,YJYZKYZN236135680,10/8/2021 15:11
prod_55_62200,702,Yycwbiag3359591,12/28/2021 9:04
prod_84_64018,162,fgxtlknf975321173,11/13/2021 8:44
prod_39_38431,241.2,KJDEMFCG130297717,10/24/2021 0:12
prod_61_30290,858,fbynquxa3849427690,10/7/2021 9:35
prod_68_51093,900,feetjtvz2346981023,12/22/2021 6:02
prod_80_49478,936,DMXBUSGO666130720,10/29/2021 9:36
prod_77_56230,79,iahpfzvn2330595224,12/6/2021 14:49
prod_29_17163,265,aktomprl2676406673,10/31/2021 10:09
prod_21_35586,288,Mxxxdjvz2528835603,10/27/2021 20:10
prod_52_8939,730,JMZNISMQ4283721364,11/8/2021 4:04
prod_60_60974,414.9,Pbiqqmqv2681683524,11/22/2021 23:06
prod_22_40693,803.7,vrzirzpk4096042908,10/4/2021 12:28
prod_20_26093,368,Lbrnkwvk628932648,11/22/2021 12:39
prod_86_15149,462.6,Ltuxotmz2637843221,11/21/2021 2:53
prod_45_49428,799,nayjwdbh4268150918,12/21/2021 2:08
prod_32_53584,164,Ickcuwhz4226671120,12/5/2021 2:25
prod_24_36520,356,dblllsjt4186097206,11/30/2021 11:34
prod_30_26729,146.7,ALOEBASA255876292,10/30/2021 3:42
prod_33_25785,111.6,aqngtcfo2009384654,12/18/2021 19:41
prod_21_35586,320,obrraazh3267042914,11/24/2021 7:40
prod_49_45071,992,siyugaig3562873052,12/25/2021 8:03
prod_5_57392,500,WQIEQMMZ1037288987,10/5/2021 16:46
prod_6_30449,635,RUGNWFOX308583232,12/18/2021 23:27
prod_3_54932,898,Llwjtjuy2893044710,12/7/2021 11:44
prod_8_13701,152,TBZSOUNE627185804,11/3/2021 22:00
prod_43_49233,872.1,HQUKSLCF654082356,12/14/2021 22:44
prod_56_23126,554,IZJEFPKX3939208689,10/26/2021 16:00
prod_46_63367,331,IOXMHZWD2927592910,11/21/2021 13:48
prod_65_38327,564.3,serrwauu296525175,12/4/2021 17:08
prod_18_47747,657,OANDQOWX820586467,12/20/2021 17:32
prod_45_49428,799,KCPTSHAV3142633978,11/10/2021 5:57
prod_47_11852,41.4,ebeuyvxo22259664,10/15/2021 18:59
prod_5_57392,450,EMYIQAWV2905699933,11/16/2021 6:05
prod_27_407,762.3,EMYIQAWV2905699933,11/5/2021 9:34
prod_6_30449,571.5,Bkzfxihh2410986611,11/21/2021 0:32
prod_89_41895,377,wuwyxfuh314041647,10/12/2021 10:11
prod_93_8330,355.5,QKHYBQIX3135748788,12/20/2021 15:43
prod_12_46839,592,MPZUAYVN1648844223,11/1/2021 13:40
prod_64_24023,559.8,Olgkltzg2665278499,10/26/2021 5:50
prod_37_41572,985,Ruyhqjlz644233955,10/23/2021 14:15
prod_88_35492,126,zmsarrpo3272444645,10/20/2021 9:15
prod_43_49233,872.1,JZPVZERL3213161821,12/20/2021 23:23
prod_21_35586,320,Cmhzcdhp68055134,10/29/2021 17:55
prod_57_31611,665.1,Pbyxdatp1832140346,11/4/2021 16:54
prod_31_31200,714.6,EIQGGTTO1120618367,12/15/2021 3:09
prod_79_34297,22,Ugqbazxj3325856357,12/10/2021 2:56
prod_47_11852,46,fpjjcztq4136858397,10/25/2021 9:13
prod_49_45071,892.8,GQPFLSYY3185770139,10/8/2021 11:28
prod_84_64018,162,WZMUZZPS2022893887,12/10/2021 9:53
prod_77_56230,79,Mzbgzvfn1190669940,10/15/2021 19:06
prod_34_33126,924,wthuussh1004639052,10/10/2021 14:44
prod_96_8204,790,drlqxhaz397507243,10/6/2021 8:13
prod_46_63367,331,Euykgebd2396005242,10/19/2021 6:09
prod_17_16579,600,Nddgvghm1894973002,10/21/2021 13:46
prod_56_23126,554,bclrvuoy2079700776,12/19/2021 2:27
prod_41_45645,497,Wbxnotlq3499433499,10/5/2021 11:34
prod_3_54932,898,Eifhcthr3998337833,10/22/2021 17:50
prod_62_27090,842.4,Lacrhiwe4112192308,10/22/2021 11:10
prod_77_56230,71.1,IEQKONHP2336906672,10/3/2021 13:37
prod_40_42608,750,Ppjfjzew1927892248,10/28/2021 1:00
prod_13_59066,986,KROQMCQJ3737719930,10/10/2021 15:51
prod_14_25023,587.7,UDBGAGEF3546266392,11/21/2021 12:59
prod_29_17163,265,Nmyvnikj3423140497,11/21/2021 13:17
prod_28_46543,951,Hfgosnrl885853293,11/12/2021 4:34
prod_84_64018,162,zaawahkw792039866,11/24/2021 20:27
prod_64_24023,559.8,JKDIYNPT3335591138,12/27/2021 16:45
prod_0_40386,571,zkjkhnyx572361246,12/25/2021 12:12
prod_12_46839,592,nmyvnikj3423140497,12/9/2021 9:01
prod_17_16579,600,Atvliloj101685675,11/26/2021 3:36
prod_96_8204,711,Wjereqhp364210025,12/7/2021 23:29
prod_66_49521,247,Hfgosnrl885853293,11/25/2021 17:53
prod_44_29979,693,Zithmqzh1178443306,11/13/2021 13:10
prod_28_46543,951,Ovebifui1912158500,11/1/2021 11:16
prod_12_46839,592,Cmhzcdhp68055134,10/22/2021 14:14
prod_15_41448,381,wqieqmmz1037288987,10/14/2021 13:16
prod_76_36249,118,ZRIDIQXN3674149375,12/8/2021 13:55
prod_13_59066,986,TQNVODRN3261056262,10/31/2021 20:22
prod_59_43738,998,NCCNXCNU2560099775,11/1/2021 20:34
prod_47_11852,41.4,ISMNZMVS3473629367,12/15/2021 5:37
prod_12_46839,592,qjnglnbo2867082163,11/30/2021 1:36
prod_79_34297,22,ecmwbgxs2365933262,11/11/2021 4:55
prod_82_50164,486,UBVTMMCH3542055114,11/12/2021 17:41
prod_23_11675,854.1,Wtkzoomr526450689,11/21/2021 5:49
prod_46_63367,331,OXAGCXMP1933075208,12/3/2021 10:17
prod_59_43738,998,Gfobfdtn3765590085,10/8/2021 3:14
prod_94_4935,551,Prrrvbdl3678743480,12/2/2021 22:00
prod_52_8939,657,OCREFWJD1353142122,12/24/2021 19:32
prod_76_36249,118,XGLLHTJQ3328923501,11/8/2021 12:24
prod_24_36520,356,Zfmhqrik3584832188,10/3/2021 8:31
prod_29_17163,265,ckofuxgl953455217,10/30/2021 2:41
prod_40_42608,750,Nhkpdmic3246117317,12/12/2021 7:32
prod_60_60974,461,MDCVLSYM150232465,11/3/2021 5:31
prod_67_33621,999,BTZICSVK950138127,11/13/2021 7:25
prod_75_31613,522,LKNPIRKB63987241,10/9/2021 18:16
prod_15_41448,342.9,Uhcyobcq1371266539,11/16/2021 19:26
prod_11_11715,537,WRZYQTDQ2594822501,12/15/2021 20:17
prod_10_11397,493.2,Wpemtybh3601290531,12/3/2021 13:09
prod_95_23572,781,vgotagrq3241291094,11/25/2021 17:02
prod_99_26910,186,Qlofoqfn3770513924,12/30/2021 22:29
prod_13_59066,887.4,zxroqyff1814332820,12/15/2021 23:21
prod_12_46839,592,GEHUWGGS3438207566,12/24/2021 14:52
prod_37_41572,985,xujkqbuq1357980849,12/17/2021 7:10
prod_80_49478,936,Baulifzi1473833381,12/24/2021 1:05
prod_53_20228,714.6,ghqrjsfl1102763213,11/16/2021 15:40
prod_70_52165,290,RNACKUDV2190922828,11/10/2021 8:10
prod_22_40693,893,ATIRYVQL2703209748,11/24/2021 12:20
prod_12_46839,592,ZFMHQRIK3584832188,10/13/2021 5:22
prod_72_7398,157.5,QGRUSXYF2356290776,10/7/2021 3:13
prod_74_3805,999,Czvgmqir2722619214,12/12/2021 14:07
prod_59_43738,998,NYRUZKHC2385478951,12/15/2021 2:50
prod_12_46839,592,knmltygr706837023,11/20/2021 12:32
prod_5_57392,500,XDGWBEIJ787400893,10/23/2021 3:50
prod_91_39898,740,IYACLADQ4264894324,12/2/2021 2:15
prod_73_55136,952,Aktomprl2676406673,12/26/2021 13:56
prod_42_28811,429,Cffvmqzo498617730,12/3/2021 14:26
prod_71_12599,414,dsfzzpws3527343106,11/6/2021 9:32
prod_45_49428,719.1,Edcrkivq3153614832,11/1/2021 1:23
prod_18_47747,730,VSFRMVSI3614414145,10/4/2021 23:21
prod_17_16579,600,zrvzclzp2298386472,12/3/2021 0:16
prod_16_11667,932,nyuckoyl3534433755,12/19/2021 1:25
prod_15_41448,381,UEKMPMRS2415211097,12/24/2021 19:08
prod_81_32865,656,rbksxxyo3630594081,10/9/2021 18:41
prod_69_31245,695.7,Xxtumamm3896666803,12/1/2021 6:36
prod_73_55136,952,Tcgdxdbj768748572,10/6/2021 14:47
prod_74_3805,899.1,Kjiwifcw2207956437,10/21/2021 4:38
prod_45_49428,719.1,Xdfneioh1096817946,12/12/2021 7:10
prod_66_49521,247,Fyxenkky1914947515,12/28/2021 0:21
prod_56_23126,554,Vptgcbfo1730412440,11/23/2021 6:06
prod_70_52165,261,rledhequ3611936677,11/10/2021 21:19
prod_85_61350,595.8,jkdiynpt3335591138,10/26/2021 7:43
prod_72_7398,175,VGOTAGRQ3241291094,10/3/2021 14:54
prod_17_16579,600,PMSIHXVT1976672506,10/30/2021 8:55
prod_69_31245,773,gfjchpns3696064207,12/26/2021 13:17
prod_69_31245,695.7,Fyxtpyga2396644308,10/20/2021 16:09
prod_98_47920,320,Mqbaqrwr699705299,10/29/2021 22:06
prod_33_25785,111.6,BKZFXIHH2410986611,12/2/2021 14:39
prod_40_42608,750,Eifhcthr3998337833,12/25/2021 2:03
prod_37_41572,985,luljprvy3233112424,10/15/2021 22:07
prod_27_407,847,Rgmrmpuy1689004259,11/21/2021 23:48
prod_2_51462,570.6,fujkbnjs4092133927,11/7/2021 0:00
prod_52_8939,730,Vulvmmxn378514817,10/7/2021 20:06
prod_40_42608,750,llixjdfc34458787,10/22/2021 17:43
prod_82_50164,486,ncxqmcch1105785134,12/7/2021 17:04
prod_46_63367,331,CMHZCDHP68055134,11/15/2021 18:01
prod_1_38922,400.5,DJWWRCME2627206262,12/7/2021 10:38
prod_68_51093,900,nqoqjpih1112912784,11/29/2021 13:05
prod_7_10386,980,Mpzuayvn1648844223,12/30/2021 14:04
prod_64_24023,622,ifmfpvde2764700003,11/12/2021 15:18
prod_35_48767,442,NAYJWDBH4268150918,10/23/2021 14:29
prod_70_52165,290,Rmkvrhme1942290727,10/28/2021 7:55
prod_93_8330,355.5,RYAECYTC2688130284,11/22/2021 20:17
prod_67_33621,999,Zrmjulif1345569199,11/14/2021 18:38
prod_56_23126,498.6,Wsqcvsfm1486692669,11/16/2021 14:05
prod_79_34297,22,JCYWAGNG1186635303,10/29/2021 6:40
prod_95_23572,702.9,ZXROQYFF1814332820,10/24/2021 4:50
prod_76_36249,118,Qxngegft746578565,12/14/2021 2:54
prod_34_33126,924,Idmsshwv1985157104,10/24/2021 12:53
prod_94_4935,551,Fgaddimk3813234790,10/31/2021 8:10
prod_70_52165,290,Vxctvwmx275921756,11/16/2021 12:12
prod_80_49478,842.4,Itlyidyw3351754381,12/11/2021 16:12
prod_78_35167,511,mdcvlsym150232465,12/26/2021 6:11
prod_11_11715,483.3,Ujcbufcr3908976042,11/3/2021 22:06
prod_94_4935,495.9,Gdtsrjre1356401701,12/18/2021 23:56
prod_53_20228,794,Kdnidcxq3656175191,12/18/2021 18:53
prod_96_8204,790,TCGDXDBJ768748572,10/21/2021 22:28
prod_41_45645,497,Fwjcwdni2113363709,10/10/2021 15:05
prod_81_32865,590.4,OZVGPEFW2772540013,10/18/2021 5:40
prod_5_57392,500,Rwsjvmak2316624700,10/1/2021 6:44
prod_13_59066,887.4,vrzirzpk4096042908,11/8/2021 23:45
prod_70_52165,261,AAEFEATJ3206449158,11/19/2021 1:50
prod_45_49428,799,EHVMZESV1320454849,10/1/2021 13:57
prod_55_62200,702,sqqqrepo4097449325,12/5/2021 21:28
prod_17_16579,600,UTNIREJX4059163939,12/13/2021 20:57
prod_71_12599,414,FKDYYRXB1843615001,12/14/2021 3:28
prod_57_31611,665.1,jhzhtxmp1017965169,10/19/2021 23:51
prod_14_25023,587.7,CWEBYBSN2133504034,10/27/2021 3:00
prod_60_60974,461,Nqlvkbvf3040317921,12/1/2021 3:16
prod_53_20228,714.6,IJJNOBNN1686425393,11/17/2021 0:46
prod_11_11715,483.3,nuwmkgcw3700377933,11/3/2021 4:19
prod_23_11675,949,YDBFRCSB2371119576,12/4/2021 13:49
prod_24_36520,356,PLBXYHBO3927454372,10/5/2021 9:13
prod_76_36249,118,wqztwrhv459496189,12/21/2021 9:24
prod_82_50164,486,ZJXTUTMI3683072364,12/20/2021 13:44
prod_20_26093,368,FHVYGGQT1199514713,12/7/2021 14:34
prod_87_44039,893,cevsvgze1754778563,12/10/2021 22:12
prod_66_49521,247,GZYQVWHY1529112245,11/11/2021 21:30
prod_94_4935,551,vkcyxjad1291038632,12/25/2021 12:53
prod_85_61350,595.8,RJEZCVYH117794743,12/5/2021 23:08
prod_61_30290,772.2,EQRRRGIM1647897848,12/24/2021 16:19
prod_16_11667,838.8,Ggzspuux1353236355,10/16/2021 18:27
prod_93_8330,395,vkcyxjad1291038632,11/22/2021 2:47
prod_53_20228,794,GBEPUMVO38238716,11/14/2021 10:10
prod_75_31613,522,iavsrzmn116222087,11/12/2021 9:07
prod_44_29979,693,Jutalvzc3796965792,11/30/2021 17:22
prod_60_60974,461,shbldeeg1669826100,10/26/2021 2:49
prod_9_14928,61.2,gobmdcik69368002,12/25/2021 1:58
prod_93_8330,395,yrstqcdi3879497774,11/9/2021 0:18
prod_69_31245,773,jhwhgabr826181189,10/1/2021 14:21
prod_71_12599,414,Zmiyzjvp3566025726,10/12/2021 2:59
prod_2_51462,570.6,njvufnbb1074658128,10/17/2021 15:06
prod_43_49233,969,OVEBIFUI1912158500,10/29/2021 3:23
prod_2_51462,634,Gixrjcyj98141451,12/3/2021 13:53
prod_71_12599,372.6,GAAJYSGO2960425646,10/18/2021 9:21
prod_9_14928,68,Llixjdfc34458787,10/6/2021 3:49
prod_17_16579,600,MDSDRZXL1326865370,11/23/2021 5:24
prod_92_16857,679.5,Yswwzmty1559421387,12/30/2021 14:46
prod_69_31245,773,Gipjjyqa571945395,10/1/2021 18:54
prod_87_44039,893,Dboiamgd4263253776,10/14/2021 2:52
prod_64_24023,559.8,lcbjsond2235488621,12/3/2021 14:01
prod_99_26910,167.4,PBYXDATP1832140346,12/4/2021 15:37
prod_56_23126,554,hbwckfzh169434622,11/11/2021 21:02
prod_63_47776,487,KSFBMBTB2336610007,11/12/2021 4:01
prod_61_30290,772.2,Gwblfeoa2097750693,10/8/2021 16:46
prod_32_53584,147.6,zbevpraw3543560334,10/18/2021 16:48
prod_5_57392,500,iectizaw1105674794,12/5/2021 7:44
prod_31_31200,714.6,AHKOCZJI3858444408,12/12/2021 18:53
prod_91_39898,740,uluewaut255581740,12/28/2021 22:38
prod_30_26729,146.7,Oxivbdfd4274652133,12/18/2021 5:08
prod_49_45071,992,Yhrljdke1672732656,12/22/2021 21:31
prod_70_52165,261,fpzdwszj3631599847,10/28/2021 10:31
prod_32_53584,164,qxngegft746578565,12/3/2021 22:47
prod_39_38431,268,usthdmjj1596746313,11/15/2021 9:37
prod_48_45608,685.8,knqhqkvu2223436125,12/13/2021 16:19
prod_95_23572,702.9,Kalqwjpa1350193628,11/6/2021 11:54
prod_67_33621,999,tcgdxdbj768748572,12/6/2021 19:13
prod_89_41895,377,GBCJCNFK1442716108,12/4/2021 16:29
prod_44_29979,693,Mtjjpqdg1212864067,10/31/2021 22:39
prod_83_35734,734.4,MZKMWPUK4132915656,10/13/2021 7:35
prod_93_8330,355.5,Aukmmizh180444992,12/15/2021 15:20
prod_39_38431,268,xazdbped1359710141,10/12/2021 4:53
prod_34_33126,831.6,ahkoczji3858444408,12/25/2021 18:59
prod_97_58742,492,Hfspkeni1798837321,12/9/2021 20:25
prod_25_46445,670,fdsjirpl926891334,12/23/2021 7:30
prod_62_27090,936,FLVGOGCR1636066458,11/7/2021 16:32
prod_41_45645,497,nhkpdmic3246117317,10/15/2021 20:33
prod_56_23126,554,drtaaoun2325713568,10/15/2021 9:25
prod_43_49233,969,mruoqnsh1570708981,11/11/2021 0:25
prod_51_48835,810,WZAGYOEY1868734142,10/20/2021 21:26
prod_42_28811,429,RYDJGDDD2943509739,11/14/2021 7:02
prod_3_54932,808.2,knqhqkvu2223436125,11/1/2021 10:12
prod_48_45608,762,mvojpxqo3861023428,12/5/2021 3:59
prod_59_43738,998,ugionyjt624590688,11/26/2021 19:19
prod_46_63367,297.9,Tlunoslm1474635345,12/25/2021 11:13
